,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,maincrime_year,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy
3622,Dona,Espanyol,Spain,Barcelona,14.0,1992-09-30,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2007-06-23,2007,Barcelona,Seguiment internament centre terapèutic,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,579.0,350,2009-01-22,2010-01-07,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3641,Home,Espanyol,Spain,Barcelona,17.0,1990-01-28,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2007-10-09,2007,Girona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,Menys de 6 mesos,1081.0,90,2010-09-24,2010-12-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3658,Home,Estranger,Centre i Sud Amèrica,Barcelona,16.0,1991-03-21,Sense antecedents,2 fets,Contra les persones,Violent,2,2007-09-14,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,602.0,268,2009-05-08,2010-02-01,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3686,Home,Espanyol,Spain,Barcelona,17.0,1989-10-28,Sense antecedents,1 fet,Contra les persones,Violent,1,2007-07-22,2007,Barcelona,Permanència de cap de setmana en domicili,Mesures d'execució,Altres medi obert,Menys de 6 mesos,848.0,66,2009-11-16,2010-01-21,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3688,Home,Espanyol,Spain,Barcelona,16.0,1989-10-14,Sense antecedents,3 fets o més,Contra les persones,Violent,4,2006-07-09,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,718.0,572,2008-06-26,2010-01-20,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3698,Home,Espanyol,Spain,Barcelona,15.0,1987-05-12,Sense antecedents,1 fet,Contra les persones,Violent,1,2003-01-01,2003,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,1896.0,728,2008-03-11,2010-03-10,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3699,Home,Espanyol,Spain,Lleida,17.0,1982-09-26,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2000-08-06,2000,Lleida,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,2390.0,1243,2007-02-21,2010-07-18,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3700,Home,Estranger,Europa,Barcelona,17.0,1990-10-04,Sense antecedents,2 fets,Contra les persones,Violent,2,2007-12-10,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,346.0,459,2008-11-20,2010-02-22,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3703,Home,Espanyol,Spain,Barcelona,13.0,1993-10-06,Sense antecedents,1 fet,Contra les persones,Violent,1,2007-07-31,2007,Barcelona,Tractament terapèutic ambulatori,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,784.0,239,2009-09-22,2010-05-19,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3749,Dona,Espanyol,Spain,Barcelona,16.0,1990-03-02,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2007-01-13,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,766.0,365,2009-02-17,2010-02-17,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3765,Dona,Espanyol,Spain,Barcelona,14.0,1993-04-11,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2007-11-14,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,791.0,67,2010-01-13,2010-03-22,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3791,Dona,Espanyol,Spain,Barcelona,16.0,1991-10-28,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2007-12-05,2007,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,643.0,336,2009-09-08,2010-08-11,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3794,Dona,Espanyol,Spain,Barcelona,16.0,1991-02-27,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2007-11-14,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,756.0,48,2009-12-09,2010-01-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3816,Home,Estranger,Centre i Sud Amèrica,Tarragona,17.0,1990-03-06,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2007-11-24,2007,Tarragona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,Menys de 6 mesos,711.0,91,2009-11-04,2010-02-04,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3830,Home,Espanyol,Spain,Barcelona,16.0,1991-08-02,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2007-11-24,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,341.0,633,2008-10-30,2010-07-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3831,Home,Estranger,Centre i Sud Amèrica,Barcelona,17.0,1989-04-11,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2006-08-04,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,920.0,392,2009-02-09,2010-03-08,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3891,Dona,Espanyol,Spain,Barcelona,17.0,1989-12-08,Sense antecedents,3 fets o més,Contra la propietat violent,Violent,3,2007-03-23,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,683.0,364,2009-02-03,2010-02-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3895,Home,Espanyol,Spain,Barcelona,15.0,1992-01-25,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2007-12-01,2007,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,Més d'1 any,684.0,369,2009-10-15,2010-10-20,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3899,Dona,Espanyol,Spain,Barcelona,14.0,1992-01-31,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2006-12-26,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,1049.0,263,2009-11-09,2010-07-30,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3904,Home,Estranger,Centre i Sud Amèrica,Barcelona,15.0,1992-01-19,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2007-04-21,2007,Barcelona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,920.0,272,2009-10-27,2010-07-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3917,Home,Estranger,Centre i Sud Amèrica,Barcelona,17.0,1988-12-09,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2006-01-20,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,622.0,894,2007-10-04,2010-03-17,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3921,Home,Espanyol,Spain,Barcelona,16.0,1990-11-16,Sense antecedents,3 fets o més,Contra la propietat no violent,No violent,5,2007-07-14,2007,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,591.0,364,2009-02-24,2010-02-23,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3925,Home,Estranger,Europa,Barcelona,17.0,1989-05-09,Sense antecedents,2 fets,Contra la propietat no violent,No violent,2,2006-11-22,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,1352.0,0,2010-08-05,2010-08-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3927,Dona,Estranger,Centre i Sud Amèrica,Barcelona,16.0,1989-09-29,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2006-05-06,2006,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,1455.0,73,2010-04-30,2010-07-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
3961,Dona,Espanyol,Spain,Girona,15.0,1992-08-11,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-12-24,2007,Girona,Realització de tasques socioeducatives,Mesures d'execució,Altres medi obert,Menys de 6 mesos,718.0,94,2009-12-11,2010-03-15,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4038,Home,Espanyol,Spain,Barcelona,17.0,1989-05-03,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2006-09-08,2006,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,1284.0,146,2010-03-15,2010-08-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4062,Home,Estranger,Europa,Girona,17.0,1990-03-27,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-08-26,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,884.0,23,2010-01-26,2010-02-18,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4090,Home,Estranger,Altres,Girona,17.0,1990-03-13,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-03-16,2007,Girona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,773.0,542,2009-04-27,2010-10-22,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4134,Dona,Espanyol,Spain,Barcelona,15.0,1992-07-27,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-09-28,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,854.0,189,2010-01-29,2010-08-06,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4135,Dona,Espanyol,Spain,Tarragona,15.0,1992-03-03,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-09-28,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,803.0,215,2009-12-09,2010-07-12,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4194,Home,Espanyol,Spain,Girona,17.0,1989-09-26,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-09-05,2007,Girona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,890.0,75,2010-02-11,2010-04-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4195,Home,Espanyol,Spain,Barcelona,17.0,1989-06-01,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-05-22,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,932.0,146,2009-12-09,2010-05-04,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4196,Home,Espanyol,Spain,Barcelona,17.0,1990-01-31,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-06-12,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,769.0,263,2009-07-20,2010-04-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
4197,Home,Espanyol,Spain,Barcelona,17.0,1985-07-21,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2003-03-28,2003,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,549.0,2257,2004-09-27,2010-12-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No
