,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,maincrime_year,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,savry
4181,Home,Espanyol,Spain,Barcelona,17.0,1992-02-27,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-10-04,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,134.0,24,2010-02-15,2010-03-11,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4182,Home,Espanyol,Spain,Barcelona,17.0,1993-01-13,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-10-02,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,62.0,17,2010-12-03,2010-12-21,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4183,Home,Espanyol,Spain,Barcelona,17.0,1992-05-13,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-03-26,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,69.0,29,2010-06-03,2010-07-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4184,Home,Espanyol,Spain,Tarragona,16.0,1993-06-05,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-03-02,2010,Tarragona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,55.0,14,2010-04-26,2010-05-10,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4185,Home,Espanyol,Spain,Girona,16.0,1992-12-10,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-08-28,2009,Girona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,388.0,3,2010-09-20,2010-09-24,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4186,Home,Espanyol,Spain,unknown,17.0,1992-05-23,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-09-12,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,165.0,0,2010-02-24,2010-02-24,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4187,Home,Espanyol,Spain,Lleida,17.0,1992-09-16,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-06-29,2010,Lleida,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,111.0,9,2010-10-18,2010-10-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4188,Home,Espanyol,Spain,Lleida,17.0,1992-12-03,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-06-29,2010,Lleida,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,108.0,13,2010-10-15,2010-10-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4189,Home,Espanyol,Spain,Tarragona,17.0,1992-09-05,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-04-05,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,161.0,3,2010-09-13,2010-09-16,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4190,Home,Espanyol,Spain,Barcelona,17.0,1993-03-05,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-07-22,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,67.0,30,2010-09-27,2010-10-27,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4191,Home,Espanyol,Spain,Barcelona,17.0,1990-07-18,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-05-03,2008,Barcelona,Permanència de cap de setmana en domicili,Mesures d'execució,Altres medi obert,Menys de 6 mesos,626.0,77,2010-01-19,2010-04-07,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4192,Home,Espanyol,Spain,Lleida,16.0,1992-05-31,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-08-28,2008,Lleida,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,607.0,89,2010-04-27,2010-07-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4193,Home,Espanyol,Spain,Girona,17.0,1991-12-24,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-01-21,2009,Girona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,355.0,14,2010-01-11,2010-01-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4194,Home,Espanyol,Spain,Girona,17.0,1989-09-26,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-09-05,2007,Girona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,890.0,75,2010-02-11,2010-04-28,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4195,Home,Espanyol,Spain,Barcelona,17.0,1989-06-01,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-05-22,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Menys de 6 mesos,932.0,146,2009-12-09,2010-05-04,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4196,Home,Espanyol,Spain,Barcelona,17.0,1990-01-31,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-06-12,2007,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,769.0,263,2009-07-20,2010-04-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4197,Home,Espanyol,Spain,Barcelona,17.0,1985-07-21,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2003-03-28,2003,Barcelona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,Més d'1 any,549.0,2257,2004-09-27,2010-12-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4198,Home,Espanyol,Spain,Tarragona,17.0,1993-07-18,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-07-20,2010,Tarragona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,98.0,13,2010-10-26,2010-11-09,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4199,Home,Espanyol,Spain,Barcelona,17.0,1992-09-11,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-12-31,2009,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,139.0,18,2010-05-19,2010-06-07,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4200,Home,Espanyol,Spain,Barcelona,17.0,1992-12-22,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-01-07,2010,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,63.0,87,2010-03-11,2010-06-07,2014-01-18 00:00:00,21.0,1.0,De 3 a 4 anys,Contra les persones,Violent,True,MPA - Mediació i reparació d'adults,Altres MPA,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4201,Home,Espanyol,Spain,Lleida,16.0,1992-09-26,Sense antecedents,2 fets,Contra la propietat no violent,No violent,2,2009-06-24,2009,Lleida,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,212.0,0,2010-01-22,2010-01-22,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4202,Dona,Espanyol,Spain,Girona,17.0,1992-05-27,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-11-28,2009,Girona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,52.0,38,2010-01-19,2010-02-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4203,Dona,Espanyol,Spain,Girona,16.0,1993-04-28,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-12-16,2009,Girona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,57.0,15,2010-02-11,2010-02-26,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4204,Dona,Espanyol,Spain,Girona,16.0,1993-09-14,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-02-13,2010,Girona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,268.0,43,2010-11-08,2010-12-21,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4205,Dona,Espanyol,Spain,Girona,16.0,1993-02-15,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-11-21,2009,Girona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,26.0,42,2009-12-17,2010-01-29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4206,Dona,Espanyol,Spain,Tarragona,17.0,1992-04-20,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-04-18,2010,Tarragona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,33.0,12,2010-05-21,2010-06-02,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4207,Dona,Espanyol,Spain,Tarragona,16.0,1993-09-05,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-12-23,2009,Tarragona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,97.0,15,2010-03-30,2010-04-15,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4208,Dona,Espanyol,Spain,Lleida,16.0,1993-01-31,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-01-23,2010,Lleida,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,62.0,44,2010-03-26,2010-05-10,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4209,Dona,Espanyol,Spain,Lleida,16.0,1993-12-10,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-03-12,2010,Lleida,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,68.0,56,2010-05-19,2010-07-15,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4210,Dona,Espanyol,Spain,unknown,17.0,1992-07-04,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-03-29,2010,Lleida,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,74.0,24,2010-06-11,2010-07-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4211,Dona,Espanyol,Spain,unknown,16.0,1993-05-14,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2010-03-29,2010,Lleida,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,74.0,24,2010-06-11,2010-07-05,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
4212,Dona,Espanyol,Spain,Barcelona,16.0,1993-02-23,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-12-10,2009,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,132.0,55,2010-04-21,2010-06-16,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,False,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,False
